generation,train,validation,test,valid_mse,test_mse
157,0.626300219984,0.527325435233,0.193248843707,0.0327841926517,0.075154110283
158,0.638302914373,0.551523685099,0.175698272296,0.0327841926517,0.0767890600058
159,0.637894229123,0.552483355058,0.192291245033,0.0327841926517,0.0752433168193
160,0.637894229123,0.552483355058,0.192291245033,0.0327841926517,0.0752433168193
161,0.637894229123,0.552483355058,0.192291245033,0.0327841926517,0.0752433168193
162,0.637485543872,0.553443025017,0.208884217771,0.0327841926517,0.0736975736328
163,0.637485543872,0.553443025017,0.208884217771,0.0327841926517,0.0736975736328
164,0.636668173372,0.555362364934,0.242070163246,0.0327069068002,0.0706060872598
165,0.637076858622,0.554402694976,0.225477190508,0.0327069068002,0.0721518304463
166,0.637894229123,0.552483355058,0.192291245033,0.0327841926517,0.0752433168193
167,0.637485543872,0.553443025017,0.208884217771,0.0327841926517,0.0736975736328
168,0.637485543872,0.553443025017,0.208884217771,0.0327841926517,0.0736975736328
169,0.627143525733,0.528790086179,0.218097974919,0.0327069068002,0.0728392523085
170,0.627960896233,0.526870746261,0.184912029444,0.0327841926517,0.0759307386815
171,0.607276859954,0.477564868585,0.203339543739,0.0327841926517,0.0742140960331
172,0.596934841815,0.452911929747,0.212553300887,0.0414568901668,0.0733557747088
173,0.617618878094,0.502217807423,0.194125786591,0.0414568901668,0.0750724173573
174,0.577603065969,0.422065578442,0.216613028984,0.0327841926517,0.0729775846675
175,0.56726104783,0.397412639604,0.225826786132,0.0414568901668,0.0721192633433
176,0.596934841815,0.452911929747,0.212553300887,0.0414568901668,0.0733557747088
177,0.596934841815,0.452911929747,0.212553300887,0.0414568901668,0.0733557747088
178,0.617618878094,0.502217807423,0.194125786591,0.0414568901668,0.0750724173573
179,0.638302914373,0.551523685099,0.175698272296,0.0327841926517,0.0767890600058
180,0.638302914373,0.551523685099,0.175698272296,0.0327841926517,0.0767890600058
181,0.623367052749,0.530112198761,0.2052010864,0.0327841926517,0.0740406812429
182,0.631455830942,0.530258439064,0.180480485166,0.0327841926517,0.0763435658151
183,0.616297288736,0.480668283229,0.193819735311,0.0327841926517,0.0751009280219
184,0.606521454616,0.445283709662,0.206151596992,0.0403157372043,0.0739521350075
185,0.605057079272,0.438224045897,0.209926421397,0.0418541668836,0.0736004855956
186,0.625958140206,0.488166819091,0.195013560752,0.0418541668836,0.0749897154279
187,0.611739704422,0.511622097535,0.213905796354,0.0364707649636,0.0732297809712
188,0.629991455598,0.523198775299,0.184255309571,0.0327841926517,0.0759919164032
189,0.631545470501,0.516327009812,0.1606608735,0.0327841926517,0.0781898913757
190,0.635989210547,0.504746936725,0.223469630371,0.0327841926517,0.0723388477128
191,0.650889530648,0.524306173373,0.245565077723,0.0341115000223,0.0702805132758
192,0.643251373398,0.483880798436,0.32609171266,0.0346817916713,0.0627789341884
193,0.64219715213,0.510068084896,0.237833647001,0.0341115000223,0.0710007462654
194,0.647190394464,0.528363538924,0.301315786037,0.0361827029907,0.0650869726799
195,0.642746654418,0.539943612012,0.238507029166,0.0327841926517,0.0709380163429
196,0.647190394464,0.528363538924,0.301315786037,0.0327841926517,0.0650869726799
197,0.642746654418,0.539943612012,0.238507029166,0.0327841926517,0.0709380163429
198,0.638302914373,0.551523685099,0.175698272296,0.0327841926517,0.0767890600058
199,0.638302914373,0.551523685099,0.175698272296,0.0327841926517,0.0767890600058
200,0.637311465455,0.531179880262,0.168318219527,0.0327841926517,0.0774765598567
201,0.635328567618,0.490492270589,0.153558113988,0.0327841926517,0.0788515595587
202,0.637311465455,0.531179880262,0.168318219527,0.039971051158,0.0774765598567
203,0.639027088528,0.55529779558,0.179272574142,0.0327841926517,0.0764560905727
204,0.638397559772,0.551008311313,0.110426880847,0.0319168935777,0.0828695140752
205,0.636949211462,0.543460090351,0.103278277155,0.0327841926517,0.0835354529413
206,0.629159418149,0.515050789284,0.0995690813678,0.0327841926517,0.0838809886211
207,0.644282918703,0.551879719308,0.2326511103,0.0321944273026,0.0714835332211
208,0.629766792547,0.521064958729,0.182516309418,0.0327841926517,0.0761539155628
209,0.629766792547,0.521064958729,0.182516309418,0.0327841926517,0.0761539155628
210,0.638302914373,0.551523685099,0.175698272296,0.0327841926517,0.0767890600058
211,0.643204854664,0.545368438857,0.173587918929,0.0327841926517,0.0769856531292
212,0.649981681659,0.535772430003,0.113034327353,0.0327841926517,0.082626613497
213,0.643682900412,0.523344964725,0.112587132937,0.0387744655299,0.0826682725615
214,0.643204854664,0.545368438857,0.173587918929,0.0327841926517,0.0769856531292
215,0.644179726161,0.554763065865,0.178792336616,0.0327841926517,0.0765008278175
216,0.638302914373,0.551523685099,0.175698272296,0.0327841926517,0.0767890600058
217,0.638302914373,0.551523685099,0.175698272296,0.0327841926517,0.0767890600058
218,0.638302914373,0.551523685099,0.175698272296,0.0327841926517,0.0767890600058
219,0.638302914373,0.551523685099,0.175698272296,0.0327841926517,0.0767890600058
220,0.640935817461,0.551079292866,0.183071772925,0.0327841926517,0.0761021705293
