1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,n
6,0,0,31,38,0,0,0,0,0,0,0,10,0,5,3,0,0,0,0,0,65,5,5,21,0,0,0,38
6,0,0,32,39,0,0,0,0,0,0,0,10,0,5,4,0,0,0,0,0,67,5,5,21,0,0,0,39
6,0,0,33,40,0,0,0,0,0,0,0,10,0,5,4,0,0,0,0,0,69,5,5,21,0,0,0,40
6,0,0,33,41,0,0,0,0,0,0,0,10,0,5,4,0,0,0,0,0,71,6,5,22,0,0,0,41
6,0,0,34,42,0,0,0,0,0,0,0,10,0,5,4,0,0,0,0,0,73,6,5,23,0,0,0,42
6,0,0,35,43,0,0,0,0,0,0,0,10,0,5,4,0,0,0,0,0,74,6,6,24,0,0,0,43
6,0,0,36,44,0,0,0,0,0,0,0,10,0,5,4,0,0,0,0,0,75,6,7,25,0,0,0,44
6,0,0,37,45,0,0,0,0,0,0,0,10,0,5,4,0,0,0,0,0,78,6,7,25,0,0,0,45
6,0,0,37,46,0,0,0,0,0,0,0,10,0,6,4,0,0,0,0,0,79,6,7,27,0,0,0,46
7,0,0,37,47,0,0,0,0,0,0,0,11,0,7,4,0,0,0,0,0,80,6,7,28,0,0,0,47
7,0,0,38,48,0,0,0,0,0,0,0,11,0,7,4,0,0,0,0,0,81,6,7,29,0,0,0,48
7,0,0,38,49,0,0,0,0,0,0,0,11,0,8,4,0,0,0,0,0,82,6,7,30,0,0,0,49
7,0,0,38,50,0,0,0,0,0,0,0,12,0,9,4,0,0,0,0,0,83,6,7,31,0,0,0,50
7,0,0,39,51,0,0,0,0,0,0,0,12,0,9,4,0,0,0,0,0,85,6,8,31,0,0,0,51
7,0,0,40,52,0,0,0,0,0,0,0,12,0,9,4,0,0,0,0,0,87,6,8,31,0,0,0,52
7,0,0,41,53,0,0,0,0,0,0,0,12,0,9,4,0,0,0,0,0,89,6,8,32,0,0,0,53
7,0,0,42,54,0,0,0,0,0,0,0,12,0,9,4,0,0,0,0,0,92,6,8,32,0,0,0,54
7,0,0,43,55,0,0,0,0,0,0,0,12,0,9,4,0,0,0,0,0,93,7,9,32,0,0,0,55
7,0,0,44,56,0,0,0,0,0,0,0,12,0,9,4,0,0,0,0,0,94,7,9,33,0,0,0,56
7,0,0,44,57,0,0,0,0,0,0,0,13,0,10,4,0,0,0,0,0,95,7,9,34,0,0,0,57
7,0,0,45,58,0,0,0,0,0,0,0,13,0,10,4,0,0,0,0,0,97,7,9,34,0,0,0,58
7,0,0,45,59,0,0,0,0,0,0,0,13,0,10,4,0,0,0,0,0,99,7,9,36,0,0,0,59
7,0,0,45,60,0,0,0,0,0,0,0,13,0,11,4,0,0,0,0,0,102,7,9,36,0,0,0,60
7,0,0,46,61,0,0,0,0,0,0,0,13,0,11,4,0,0,0,0,0,103,7,9,37,0,0,0,61
7,0,0,46,62,0,0,0,0,0,0,0,13,0,12,4,0,0,0,0,0,104,8,9,38,0,0,0,62
7,0,0,46,64,0,0,0,0,0,0,0,13,0,12,4,0,0,0,0,0,105,8,9,39,0,0,0,63
7,0,0,46,65,0,0,0,0,0,0,0,13,0,12,4,0,0,0,0,0,107,9,9,40,0,0,0,64
7,0,0,47,66,0,0,0,0,0,0,0,13,0,12,4,0,0,0,0,0,109,9,9,40,0,0,0,65
7,0,0,48,67,0,0,0,0,0,0,0,13,0,12,4,0,0,0,0,0,111,9,9,41,0,0,0,66
7,0,0,49,68,0,0,0,0,0,0,0,14,0,12,4,0,0,0,0,0,112,9,9,42,0,0,0,67
7,0,0,49,69,0,0,0,0,0,0,0,15,0,13,4,0,0,0,0,0,113,9,9,43,0,0,0,68
7,0,0,49,70,0,0,0,0,0,0,0,15,0,14,4,0,0,0,0,0,115,9,9,43,0,0,0,69
7,0,0,49,71,0,0,0,0,0,0,0,15,0,15,4,0,0,0,0,0,117,9,9,43,0,0,0,70
7,0,0,50,72,0,0,0,0,0,0,0,15,0,15,4,0,0,0,0,0,119,9,9,43,0,0,0,71
7,0,0,51,73,0,0,0,0,0,0,0,15,0,15,5,0,0,0,0,0,121,9,9,43,0,0,0,72
7,0,0,52,74,0,0,0,0,0,0,0,16,0,15,5,0,0,0,0,0,123,9,9,43,0,0,0,73
7,0,0,52,75,0,0,0,0,0,0,0,16,0,16,5,0,0,0,0,0,124,9,9,44,0,0,0,74
7,0,0,53,76,0,0,0,0,0,0,0,17,0,16,5,0,0,0,0,0,125,9,10,44,0,0,0,75
7,0,0,54,77,0,0,0,0,0,0,0,18,0,16,5,0,0,0,0,0,126,9,11,44,0,0,0,76
7,0,0,55,78,0,0,0,0,0,0,0,19,0,16,5,0,0,0,0,0,127,9,11,45,0,0,0,77
7,0,0,56,78,0,0,0,0,0,0,0,19,0,16,5,0,0,0,0,0,129,9,11,47,0,0,0,78
7,0,0,57,79,0,0,0,0,0,0,0,19,0,16,5,0,0,0,0,0,131,9,11,48,0,0,0,79
7,0,0,58,80,0,0,0,0,0,0,0,19,0,16,5,0,0,0,0,0,133,9,11,49,0,0,0,80
7,0,0,59,81,0,0,0,0,0,0,0,19,0,16,5,0,0,0,0,0,135,9,11,50,0,0,0,81
7,0,1,60,82,0,0,0,0,0,0,0,20,0,16,5,0,0,0,0,0,136,9,11,50,0,0,0,82
7,0,1,60,83,0,0,0,0,0,0,0,20,0,17,5,0,0,0,0,0,137,9,11,51,0,0,0,83
8,0,1,61,84,0,0,0,0,0,0,0,21,0,17,5,0,0,0,0,0,138,9,11,51,0,0,0,84
8,0,1,61,85,0,0,0,0,0,0,0,21,0,18,5,0,0,0,0,0,139,10,11,52,0,0,0,85
8,0,1,62,86,0,0,0,0,0,0,0,21,0,18,5,0,0,0,0,0,141,10,11,52,0,0,0,86
8,0,1,63,87,0,0,0,0,0,0,0,21,0,18,5,0,0,0,0,0,143,10,11,53,0,0,0,87
8,0,1,64,88,0,0,0,0,0,0,0,21,0,18,5,0,0,0,0,0,145,10,11,54,0,0,0,88
8,0,1,65,89,0,0,0,0,0,0,0,21,0,18,5,0,0,0,0,0,146,10,13,54,0,0,0,89
8,0,1,66,90,0,0,0,0,0,0,0,21,0,18,5,0,0,0,0,0,147,10,15,54,0,0,0,90
8,0,1,66,90,0,0,0,0,0,0,0,21,0,19,5,0,0,0,0,0,148,10,15,57,0,0,0,91
8,0,1,67,91,0,0,0,0,0,0,0,21,0,19,5,0,0,0,0,0,150,10,15,58,0,0,0,92
8,0,1,68,92,0,0,0,0,0,0,0,22,0,19,5,0,0,0,0,0,152,10,15,58,0,0,0,93
9,0,1,68,93,0,0,0,0,0,0,0,23,0,20,5,0,0,0,0,0,153,10,15,59,0,0,0,94
9,0,1,68,94,0,0,0,0,0,0,0,23,0,20,5,0,0,0,0,0,153,10,16,61,0,0,0,95
9,0,1,69,95,0,0,0,0,0,0,0,23,0,20,5,0,0,0,0,0,154,10,16,62,0,0,0,96
9,0,1,69,96,0,0,0,0,0,0,0,23,0,20,5,0,0,0,0,0,155,10,16,65,0,0,0,97
9,0,1,69,97,0,0,0,0,0,0,0,23,0,20,5,0,0,0,0,0,157,10,16,66,0,0,0,98
9,0,1,70,98,0,0,0,0,0,0,0,23,0,21,5,0,0,0,0,0,159,10,16,66,0,0,0,99
9,0,1,70,99,0,0,0,0,0,0,0,23,0,22,5,0,0,0,0,0,161,10,16,67,0,0,0,100
9,0,1,70,99,0,0,0,0,0,0,0,23,0,23,6,0,0,0,0,0,162,10,16,69,0,0,0,101
9,0,1,70,99,0,0,0,0,0,0,0,23,0,24,7,0,0,0,0,0,163,10,16,71,0,0,0,102
9,0,1,70,99,0,0,0,0,0,0,0,23,0,25,8,0,0,0,0,0,164,10,16,73,0,0,0,103
9,0,1,70,100,0,0,0,0,0,0,0,23,0,25,8,0,0,0,0,0,166,10,16,74,0,0,0,104
9,0,1,70,101,0,0,0,0,0,0,0,24,0,26,8,0,0,0,0,0,168,10,16,74,0,0,0,105
9,0,1,70,102,0,0,0,0,0,0,0,24,0,27,8,0,0,0,0,0,170,10,17,74,0,0,0,106
9,0,1,71,103,0,0,0,0,0,0,0,24,0,27,8,0,0,0,0,0,171,10,17,76,0,0,0,107
9,0,1,72,104,0,0,0,0,0,0,0,24,0,27,8,0,0,0,0,0,174,10,17,76,0,0,0,108
9,0,2,73,104,0,0,0,0,0,0,0,25,0,27,8,0,0,0,0,0,176,10,17,77,0,0,0,109
10,0,2,74,105,0,0,0,0,0,0,0,26,0,27,8,0,0,0,0,0,177,11,17,77,0,0,0,110
10,0,2,74,106,0,0,0,0,0,0,0,26,0,27,8,0,0,0,0,0,179,12,17,78,0,0,0,111
10,0,2,75,107,0,0,0,0,0,0,0,26,0,27,8,0,0,0,0,0,180,12,19,78,0,0,0,112
10,0,2,76,108,0,0,0,0,0,0,0,26,0,27,8,0,0,0,0,0,181,12,21,78,0,0,0,113
10,0,2,77,109,0,0,0,0,0,0,0,27,0,27,8,0,0,0,0,0,183,12,21,78,0,0,0,114
10,0,2,78,110,0,0,0,0,0,0,0,27,0,27,8,0,0,0,0,0,186,12,21,78,0,0,0,115
10,0,2,78,111,0,0,0,0,0,0,0,27,0,27,8,0,0,0,0,0,188,13,21,79,0,0,0,116
10,0,2,78,112,0,0,0,0,0,0,0,28,0,27,8,0,0,0,0,0,189,14,21,80,0,0,0,117
10,0,2,78,113,0,0,0,0,0,0,0,28,0,28,8,0,0,0,0,0,191,14,22,80,0,0,0,118
10,0,2,80,113,0,0,0,0,0,0,0,28,0,28,8,0,0,0,0,0,193,14,22,81,0,0,0,119
10,0,2,81,114,0,0,0,0,0,0,0,28,0,28,8,0,0,0,0,0,196,14,22,81,0,0,0,120
10,0,2,81,115,0,0,0,0,0,0,0,28,0,28,8,0,0,0,0,0,197,14,22,84,0,0,0,121
10,0,2,81,116,0,0,0,0,0,0,0,28,0,28,8,0,0,0,0,0,198,14,22,87,0,0,0,122
10,0,2,82,117,0,0,0,0,0,0,0,28,0,28,8,0,0,0,0,0,199,14,22,88,0,0,0,123
10,0,2,83,118,0,0,0,0,0,0,0,29,0,28,8,0,0,0,0,0,201,14,22,88,0,0,0,124
10,0,2,83,119,0,0,0,0,0,0,0,29,0,28,8,0,0,0,0,0,202,15,22,89,0,0,0,125
10,0,2,84,120,0,0,0,0,0,0,0,29,0,28,8,0,0,0,0,0,203,15,23,89,0,0,0,126
10,0,2,84,121,0,0,0,0,0,0,0,29,0,28,8,0,0,0,0,0,204,15,23,91,0,0,0,127
10,0,2,84,122,0,0,0,0,0,0,0,29,0,28,8,0,0,0,0,0,205,15,23,93,0,0,0,128
10,0,2,85,123,0,0,0,0,0,0,0,29,0,28,8,0,0,0,0,0,207,15,23,93,0,0,0,129
10,0,2,86,124,0,0,0,0,0,0,0,29,0,29,8,0,0,0,0,0,208,15,24,93,0,0,0,130
10,0,2,87,125,0,0,0,0,0,0,0,29,0,29,8,0,0,0,0,0,210,16,24,93,0,0,0,131
10,0,2,88,126,0,0,0,0,0,0,0,29,0,29,8,0,0,0,0,0,212,17,24,93,0,0,0,132
10,0,2,89,126,0,0,0,0,0,0,0,29,0,30,8,0,0,0,0,0,214,17,24,94,0,0,0,133
11,0,2,89,127,0,0,0,0,0,0,0,30,0,30,8,0,0,0,0,0,216,17,24,94,0,0,0,134
11,0,2,90,128,0,0,0,0,0,0,0,30,0,30,9,0,0,0,0,0,218,17,24,94,0,0,0,135
11,0,2,91,129,0,0,0,0,0,0,0,30,0,30,9,0,0,0,0,0,219,17,24,95,0,0,0,136
11,0,2,92,130,0,0,0,0,0,0,0,31,0,30,9,0,0,0,0,0,221,17,24,95,0,0,0,137
11,0,2,92,131,0,0,0,0,0,0,0,31,0,30,9,0,0,0,0,0,223,17,24,95,0,0,0,138
11,0,2,93,132,0,0,0,0,0,0,0,31,0,30,9,0,0,0,0,0,224,18,24,96,0,0,0,139
11,0,2,93,133,0,0,0,0,0,0,0,31,0,30,9,0,0,0,0,0,226,19,24,97,0,0,0,140
11,0,2,93,133,0,0,0,0,0,0,0,31,0,31,9,0,0,0,0,0,227,19,24,99,0,0,0,141
11,0,2,93,133,0,0,0,0,0,0,0,31,0,32,9,0,0,0,0,0,228,19,24,101,0,0,0,142
11,0,2,93,133,0,0,0,0,0,0,0,31,0,33,9,0,0,0,0,0,229,19,24,103,0,0,0,143
11,0,2,93,133,0,0,0,0,0,0,0,31,0,34,9,0,0,0,0,0,230,19,24,105,0,0,0,144
11,0,2,94,134,0,0,0,0,0,0,0,31,0,34,9,0,0,0,0,0,232,19,24,106,0,0,0,145
11,0,2,95,135,0,0,0,0,0,0,0,32,0,34,9,0,0,0,0,0,233,19,25,106,0,0,0,146
11,0,2,96,136,0,0,0,0,0,0,0,32,0,34,9,0,0,0,0,0,234,19,27,106,0,0,0,147
11,0,2,97,137,0,0,0,0,0,0,0,33,0,34,9,0,0,0,0,0,235,19,28,106,0,0,0,148
11,0,2,97,137,0,0,0,0,0,0,0,33,0,35,9,0,0,0,0,0,236,19,29,108,0,0,0,149
11,0,2,98,138,0,0,0,0,0,0,0,33,0,35,9,0,0,0,0,0,237,19,31,108,0,0,0,150
11,0,2,99,139,0,0,0,0,0,0,0,33,0,35,9,0,0,0,0,0,239,19,31,109,0,0,0,151
11,0,2,100,140,0,0,0,0,0,0,0,33,0,35,9,0,0,0,0,0,240,19,31,111,0,0,0,152
11,0,2,101,140,0,0,0,0,0,0,0,33,0,35,10,0,0,0,0,0,242,19,31,112,0,0,0,153
11,0,2,102,141,0,0,0,0,0,0,0,34,0,35,10,0,0,0,0,0,243,19,32,112,0,0,0,154
11,0,2,103,142,0,0,0,0,0,0,0,35,0,35,10,0,0,0,0,0,244,19,33,112,0,0,0,155
11,0,2,104,143,0,0,0,0,0,0,0,36,0,35,10,0,0,0,0,0,245,19,34,112,0,0,0,156
11,0,2,104,144,0,0,0,0,0,0,0,36,0,35,11,0,0,0,0,0,246,19,34,114,0,0,0,157
11,0,2,105,145,0,0,0,0,0,0,0,36,0,35,12,0,0,0,0,0,247,19,34,115,0,0,0,158
11,0,2,106,146,0,0,0,0,0,0,0,36,0,35,13,0,0,0,0,0,248,19,34,116,0,0,0,159
11,0,2,106,147,0,0,0,0,0,0,0,37,0,36,13,0,0,0,0,0,249,19,34,117,0,0,0,160
11,0,2,107,148,0,0,0,0,0,0,0,38,0,36,13,0,0,0,0,0,251,19,34,117,0,0,0,161
11,0,2,107,149,0,0,0,0,0,0,0,38,0,36,13,0,0,0,0,0,253,19,34,117,0,0,0,162
12,0,2,108,150,0,0,0,0,0,0,0,39,0,36,13,0,0,0,0,0,254,19,34,118,0,0,0,163
12,0,2,109,151,0,0,0,0,0,0,0,40,0,36,13,0,0,0,0,0,256,19,34,118,0,0,0,164
12,0,2,109,152,0,0,0,0,0,0,0,41,0,36,13,0,0,0,0,0,257,20,34,119,0,0,0,165
12,0,2,110,153,0,0,0,0,0,0,0,41,0,36,14,0,0,0,0,0,259,20,34,119,0,0,0,166
12,0,2,110,154,0,0,0,0,0,0,0,41,0,37,14,0,0,0,0,0,261,20,35,119,0,0,0,167
12,0,2,110,154,0,0,0,0,0,0,0,41,0,37,15,0,0,0,0,0,262,21,35,120,0,0,0,168
12,0,2,110,155,0,0,0,0,0,0,0,41,0,38,15,0,0,0,0,0,264,21,35,121,0,0,0,169
12,0,2,111,156,0,0,0,0,0,0,0,41,0,39,15,0,0,0,0,0,265,21,36,121,0,0,0,170
12,0,2,112,157,0,0,0,0,0,0,0,41,0,39,15,0,0,0,0,0,267,21,37,121,0,0,0,171
12,0,2,112,158,0,0,0,0,0,0,0,41,0,39,15,0,0,0,0,0,267,21,38,123,0,0,0,172
12,0,2,113,159,0,0,0,0,0,0,0,41,0,39,15,0,0,0,0,0,270,21,38,123,0,0,0,173
12,0,2,114,160,0,0,0,0,0,0,0,41,0,39,15,0,0,0,0,0,272,21,38,124,0,0,0,174
12,0,2,115,161,0,0,0,0,0,0,0,41,0,39,15,0,0,0,0,0,274,21,39,124,0,0,0,175
12,0,2,115,162,0,0,0,0,0,0,0,41,0,39,15,0,0,0,0,0,277,21,39,125,0,0,0,176
12,0,2,116,163,0,0,0,0,0,0,0,41,0,39,15,0,0,0,0,0,278,21,39,127,0,0,0,177
12,0,2,117,164,0,0,0,0,0,0,0,41,0,39,15,0,0,0,0,0,280,21,39,128,0,0,0,178
12,0,2,117,165,0,0,0,0,0,0,0,41,0,40,15,0,0,0,0,0,282,21,39,129,0,0,0,179
12,0,2,117,165,0,0,0,0,0,0,0,42,0,41,15,0,0,0,0,0,284,21,39,130,0,0,0,180
13,0,2,117,166,0,0,0,0,0,0,0,43,0,41,15,0,0,0,0,0,285,22,40,130,0,0,0,181
13,0,3,118,167,0,0,0,0,0,0,0,44,0,41,16,0,0,0,0,0,286,22,40,130,0,0,0,182
13,0,3,119,168,0,0,0,0,0,0,0,44,0,42,16,0,0,0,0,0,288,22,40,130,0,0,0,183
13,0,3,120,169,0,0,0,0,0,0,0,44,0,42,16,0,0,0,0,0,289,22,40,132,0,0,0,184
13,0,3,120,171,0,0,0,0,0,0,0,44,0,42,16,0,0,0,0,0,290,22,40,133,0,0,0,185
13,0,3,120,172,0,0,0,0,0,0,0,44,0,42,16,0,0,0,0,0,292,22,40,134,0,0,0,186
13,0,3,120,173,0,0,0,0,0,0,0,44,0,43,16,0,0,0,0,0,294,22,40,135,0,0,0,187
13,0,3,120,175,0,0,0,0,0,0,0,44,0,43,16,0,0,0,0,0,294,22,41,136,0,0,0,188
13,0,3,120,177,0,0,0,0,0,0,0,44,0,43,16,0,0,0,0,0,294,22,42,137,0,0,0,189
13,0,3,121,178,0,0,0,0,0,0,0,44,0,43,16,0,0,0,0,0,296,22,42,138,0,0,0,190
13,0,3,122,178,0,0,0,0,0,0,0,44,0,43,17,0,0,0,0,0,298,22,42,139,0,0,0,191
13,0,3,122,179,0,0,0,0,0,0,0,44,0,44,17,0,0,0,0,0,301,22,42,139,0,0,0,192
13,0,3,122,180,0,0,0,0,0,0,0,45,0,44,17,0,0,0,0,0,302,22,42,141,0,0,0,193
13,0,3,122,181,0,0,0,0,0,0,0,45,0,44,17,0,0,0,0,0,303,22,42,142,0,0,0,194
13,0,3,123,181,0,0,0,0,0,0,0,45,0,44,17,0,0,0,0,0,304,23,43,143,0,0,0,195
13,0,3,123,182,0,0,0,0,0,0,0,45,0,44,17,0,0,0,0,0,306,24,43,144,0,0,0,196
13,0,3,124,183,0,0,0,0,0,0,0,45,0,44,17,0,0,0,0,0,309,24,43,144,0,0,0,197
13,0,3,125,184,0,0,0,0,0,0,0,46,0,44,17,0,0,0,0,0,311,24,43,144,0,0,0,198
13,0,3,126,184,0,0,0,0,0,0,0,47,0,45,17,0,0,0,0,0,313,24,43,144,0,0,0,199
13,0,3,127,185,0,0,0,0,0,0,0,47,0,45,17,0,0,0,0,0,315,24,43,145,0,0,0,200
13,0,3,128,186,0,0,0,0,0,0,0,47,0,45,17,0,0,0,0,0,317,24,43,146,0,0,0,201
13,0,3,128,186,0,0,0,0,0,0,0,47,0,45,17,0,0,0,0,0,319,24,43,149,0,0,0,202
13,0,3,128,187,0,0,0,0,0,0,0,47,0,45,17,0,0,0,0,0,320,24,43,150,0,0,0,203
13,0,3,128,188,0,0,0,0,0,0,0,48,0,45,17,0,0,0,0,0,321,24,43,152,0,0,0,204
13,0,3,129,189,0,0,0,0,0,0,0,48,0,45,17,0,0,0,0,0,323,25,43,152,0,0,0,205
13,0,4,130,190,0,0,0,0,0,0,0,49,0,45,17,0,0,0,0,0,324,25,43,152,0,0,0,206
13,0,4,131,191,0,0,0,0,0,0,0,49,0,45,17,0,0,0,0,0,325,25,44,153,0,0,0,207
13,0,4,131,192,0,0,0,0,0,0,0,50,0,45,17,0,0,0,0,0,326,25,44,155,0,0,0,208
13,0,4,131,192,0,0,0,0,0,0,0,50,0,46,17,0,0,0,0,0,327,25,44,158,0,0,0,209
13,0,4,131,193,0,0,0,0,0,0,0,50,0,46,17,0,0,0,0,0,329,26,44,159,0,0,0,210
13,0,4,131,194,0,0,0,0,0,0,0,51,0,47,17,0,0,0,0,0,331,26,44,159,0,0,0,211
13,0,4,131,195,0,0,0,0,0,0,0,52,0,48,17,0,0,0,0,0,333,26,44,159,0,0,0,212
13,0,4,131,196,0,0,0,0,0,0,0,53,0,49,17,0,0,0,0,0,335,26,44,159,0,0,0,213
13,0,4,131,197,0,0,0,0,0,0,0,53,0,49,17,0,0,0,0,0,338,26,44,160,0,0,0,214
14,0,4,132,198,0,0,0,0,0,0,0,54,0,49,17,0,0,0,0,0,339,26,44,161,0,0,0,215
14,0,4,133,199,0,0,0,0,0,0,0,54,0,49,17,0,0,0,0,0,342,26,44,161,0,0,0,216
14,0,4,133,200,0,0,0,0,0,0,0,54,0,49,17,0,0,0,0,0,343,26,45,163,0,0,0,217
14,0,4,133,201,0,0,0,0,0,0,0,54,0,49,17,0,0,0,0,0,346,27,45,163,0,0,0,218
14,0,4,134,202,0,0,0,0,0,0,0,54,0,49,17,0,0,0,0,0,348,28,45,163,0,0,0,219
14,0,4,135,203,0,0,0,0,0,0,0,54,0,49,17,0,0,0,0,0,349,28,45,164,0,0,0,220
14,0,4,135,204,0,0,0,0,0,0,0,54,0,49,17,0,0,0,0,0,350,28,45,165,0,0,0,221
14,0,5,136,205,0,0,0,0,0,0,0,55,0,49,17,0,0,0,0,0,351,28,45,165,0,0,0,222
15,0,5,136,206,0,0,0,0,0,0,0,56,0,49,17,0,0,0,0,0,353,29,45,165,0,0,0,223
15,0,6,136,206,0,0,0,0,0,0,0,57,0,49,18,0,0,0,0,0,355,30,45,165,0,0,0,224
15,0,6,136,207,0,0,0,0,0,0,0,57,0,49,18,0,0,0,0,0,356,30,45,167,0,0,0,225
15,0,6,136,208,0,0,0,0,0,0,0,57,0,49,18,0,0,0,0,0,358,30,45,168,0,0,0,226
15,0,6,137,209,0,0,0,0,0,0,0,57,0,49,19,0,0,0,0,0,360,30,45,168,0,0,0,227
15,0,6,138,210,0,0,0,0,0,0,0,57,0,49,19,0,0,0,0,0,363,30,45,168,0,0,0,228
15,0,6,138,211,0,0,0,0,0,0,0,57,0,49,19,0,0,0,0,0,366,30,45,168,0,0,0,229
15,0,6,138,212,0,0,0,0,0,0,0,57,0,49,19,0,0,0,0,0,368,31,46,168,0,0,0,230
15,0,6,139,213,0,0,0,0,0,0,0,57,0,49,19,0,0,0,0,0,371,31,46,168,0,0,0,231
15,0,6,139,213,0,0,0,0,0,0,0,57,0,49,20,0,0,0,0,0,372,31,46,171,0,0,0,232
15,0,6,139,214,0,0,0,0,0,0,0,57,0,49,20,0,0,0,0,0,374,32,46,172,0,0,0,233
15,0,6,139,215,0,0,0,0,0,0,0,57,0,49,20,0,0,0,0,0,376,32,47,172,0,0,0,234
15,0,6,140,215,0,0,0,0,0,0,0,57,0,49,21,0,0,0,0,0,378,32,47,173,0,0,0,235
15,0,6,140,216,0,0,0,0,0,0,0,57,0,49,21,0,0,0,0,0,379,32,47,175,0,0,0,236
15,0,6,141,217,0,0,0,0,0,0,0,57,0,49,22,0,0,0,0,0,381,32,47,175,0,0,0,237
15,0,6,142,218,0,0,0,0,0,0,0,57,0,49,22,0,0,0,0,0,383,32,48,175,0,0,0,238
